,dataset,pipeline,name,pca,adjusted_r2,r2,mae,mape,best_score,params
4,ExecutedMoreThan3Ktimes,two_step_8_cat_ctime_sum,svr,40,0.8190538523523374,0.819303535632078,2774.601984222212,7.389990562665893,0.8182715205834719,"{'pca__n_components': 40, 'svr__alpha': 0.1201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,ExecutedMoreThan3Ktimes,two_step_9_cat_ctime_sum,knn,44,0.9542230412949703,0.9542879150337183,908.3724539583684,0.2363066319143074,0.9486829746541874,"{'knn__n_neighbors': 3, 'pca__n_components': 44}"
1,ExecutedMoreThan3Ktimes,two_step_9_cat_ctime_sum,dtr,70,0.9314535828482609,0.9315507247835099,1088.3346789983032,0.2845264864201052,0.9071320364153864,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 70}"
2,ExecutedMoreThan3Ktimes,two_step_9_cat_ctime_sum,lasso,35,0.8139192159302504,0.8141829240601322,2673.3122296520523,7.433959410624088,0.8110613369993668,"{'lasso__alpha': 0.36000000000000004, 'pca__n_components': 35}"
3,ExecutedMoreThan3Ktimes,two_step_9_cat_ctime_sum,elasticnet,67,0.8165831188388835,0.8168430517651206,2413.893156601308,6.063546636188971,0.8131826313083266,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 67}"
4,ExecutedMoreThan3Ktimes,two_step_9_cat_ctime_sum,svr,42,0.8175162311754651,0.8177748417227663,2544.410828518196,6.789833534577908,0.8131878361073164,"{'pca__n_components': 42, 'svr__alpha': 0.0201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,ExecutedMoreThan3Ktimes,two_step_10_cat_ctime_sum,knn,50,0.9596329695718704,0.9596924346909094,807.8930003223203,0.22796897293187884,0.9569277244629875,"{'knn__n_neighbors': 7, 'pca__n_components': 50}"
1,ExecutedMoreThan3Ktimes,two_step_10_cat_ctime_sum,dtr,29,0.9300731089684802,0.930176119045147,1065.1419567771168,0.3208775783172751,0.9064776350268238,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 29}"
2,ExecutedMoreThan3Ktimes,two_step_10_cat_ctime_sum,lasso,32,0.8012796126180813,0.8015723498188565,2916.1223460624115,9.01708261886491,0.8001018162468937,"{'lasso__alpha': 0.31000000000000005, 'pca__n_components': 32}"
3,ExecutedMoreThan3Ktimes,two_step_10_cat_ctime_sum,elasticnet,62,0.8219392732559687,0.8222015764821338,2339.7759094337166,6.025101580400226,0.8188616051923412,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.30000000000000004, 'pca__n_components': 62}"
4,ExecutedMoreThan3Ktimes,two_step_10_cat_ctime_sum,svr,44,0.8295430949694949,0.8297941969217849,2617.8685843468097,7.29679191418398,0.8261423987466834,"{'pca__n_components': 44, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,two_step_continuous_cpu_max,knn,66,0.5717763266321483,0.5723755417037764,3550.6846544374666,0.24261059947094524,0.4787949349560141,"{'knn__n_neighbors': 13, 'pca__n_components': 66}"
1,All,two_step_continuous_cpu_max,dtr,47,0.9051294092158708,0.9052621620069649,2059.198876989039,0.25649836434602846,0.8681117972185971,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 47}"
2,All,two_step_continuous_cpu_max,lasso,74,0.4846180398643022,0.4853392158696588,11553.951397264133,23.556110891642174,0.5355407123704258,"{'lasso__alpha': 0.11, 'pca__n_components': 74}"
3,All,two_step_continuous_cpu_max,elasticnet,67,0.05169979327658902,0.05302675348835795,15035.251293020445,28.74378004978206,0.0472234752134808,"{'elasticnet__alpha': 0.51, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 67}"
4,All,two_step_continuous_cpu_max,svr,38,0.003971147600699831,0.005364894694222522,7959.635134832925,0.8218234918638185,0.007839298925929383,"{'pca__n_components': 38, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,two_step_8_cat_cpu_max,knn,100,0.39679861615541057,0.3979023896323606,4365.287166528704,0.28784699872436037,0.33228492363108514,"{'knn__n_neighbors': 21, 'pca__n_components': 100}"
1,All,two_step_8_cat_cpu_max,dtr,66,0.9099337465406928,0.9100985550845708,2323.130599357767,0.2912821847000744,0.9069193550955116,"{'dtr__criterion': 'mse', 'pca__n_components': 66}"
2,All,two_step_8_cat_cpu_max,lasso,11,0.06121711469584268,0.06293495500119639,16161.658270946074,28.5817973663739,0.03524624601856141,"{'lasso__alpha': 0.51, 'pca__n_components': 11}"
3,All,two_step_8_cat_cpu_max,elasticnet,92,0.07971315599332396,0.08139715115117052,18901.24849893345,39.72700969741015,0.07896345368269464,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 92}"
4,All,two_step_8_cat_cpu_max,svr,51,0.07196631322548308,0.07366448401323733,20946.901963312317,52.25130116615837,0.05744513302302767,"{'pca__n_components': 51, 'svr__alpha': 0.0801, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,All,two_step_9_cat_cpu_max,knn,53,0.9520557332798016,0.9521460448582456,2002.2547584450065,0.23232156810202834,0.8260089292602794,"{'knn__n_neighbors': 3, 'pca__n_components': 53}"
1,All,two_step_9_cat_cpu_max,dtr,80,0.7549359257141206,0.7553975476114335,2464.3955922716755,0.2887483827146653,0.8812097865633821,"{'dtr__criterion': 'mae', 'pca__n_components': 80}"
2,All,two_step_9_cat_cpu_max,lasso,18,0.062009974622504016,0.06377684614962253,18753.518045899873,41.48002800790341,0.03547125034995974,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 18}"
3,All,two_step_9_cat_cpu_max,elasticnet,98,0.07651820170378987,0.07825774439729039,18979.97969304241,38.685398370196616,0.06654507603780951,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 98}"
4,All,two_step_9_cat_cpu_max,svr,49,0.0035503463032570126,0.005427336968072627,7610.932616934615,1.4191131360121672,0.008100071407023346,"{'pca__n_components': 49, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,two_step_10_cat_cpu_max,knn,96,0.4693885788521889,0.4704166372907803,3962.987755782577,0.28535322425117987,0.4055939166165861,"{'knn__n_neighbors': 17, 'pca__n_components': 96}"
1,All,two_step_10_cat_cpu_max,dtr,51,0.8748342861454832,0.8750767944353954,2732.2827260821987,0.34940485018030076,0.7714350483286011,"{'dtr__criterion': 'mae', 'pca__n_components': 51}"
2,All,two_step_10_cat_cpu_max,lasso,29,0.06224148730860091,0.06405839232404109,19863.073423930604,50.75668321982874,0.036160850726622895,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 29}"
3,All,two_step_10_cat_cpu_max,elasticnet,83,0.11272424246929191,0.11444333725981459,22203.611274769373,48.680977344895226,0.11750731087868299,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 83}"
4,All,two_step_10_cat_cpu_max,svr,52,0.003553073323132483,0.005483687009062432,7651.49576975876,1.8182394553703487,0.008623483322274306,"{'pca__n_components': 52, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,two_step_continuous_ctime_sum,knn,59,0.9524585732040242,0.9525250981096623,1758.5048466474116,0.21779909810150488,0.8659706252137522,"{'knn__n_neighbors': 3, 'pca__n_components': 59}"
1,All,two_step_continuous_ctime_sum,dtr,65,0.9347222065173115,0.9348135499906647,1791.4768311716268,0.2764749710587332,0.9081061995894812,"{'dtr__criterion': 'mse', 'pca__n_components': 65}"
2,All,two_step_continuous_ctime_sum,lasso,4,0.007943617857078311,0.00933180625733565,17294.019646734687,37.3347807136477,0.012435766754300304,"{'lasso__alpha': 0.31000000000000005, 'pca__n_components': 4}"
3,All,two_step_continuous_ctime_sum,elasticnet,67,0.07849533800532216,0.0797848031058852,19324.091576920287,51.0760929818417,0.0719531973876621,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 67}"
4,All,two_step_continuous_ctime_sum,svr,43,0.050985187213591465,0.05231314737643711,18453.077367949212,43.62376491894106,0.03343889187110061,"{'pca__n_components': 43, 'svr__alpha': 0.1301, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,All,two_step_8_cat_ctime_sum,knn,65,0.9741002019640095,0.9741499181275819,1816.5264338123172,0.2532468808012493,0.9098997717289937,"{'knn__n_neighbors': 1, 'pca__n_components': 65}"
1,All,two_step_8_cat_ctime_sum,dtr,69,0.9420416762605222,0.9421529306224059,2162.0778393699657,0.2865575483163214,0.9215726159881035,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 69}"
2,All,two_step_8_cat_ctime_sum,lasso,70,0.4846030688811439,0.4855924031646235,11380.279348328431,22.04774761469455,0.5233993014947254,"{'lasso__alpha': 0.91, 'pca__n_components': 70}"
3,All,two_step_8_cat_ctime_sum,elasticnet,84,0.13438033792459425,0.13604194504027123,21369.42097491201,48.178518658218024,0.14042609171198084,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 84}"
4,All,two_step_8_cat_ctime_sum,svr,56,0.09109094252353744,0.09283564614289053,29985.347459946024,65.92694664484706,0.06412871528846081,"{'pca__n_components': 56, 'svr__alpha': 0.1101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,two_step_9_cat_ctime_sum,knn,93,0.9305743761673658,0.9307113791206433,2168.117930502485,0.2365108743196202,0.6900456929622019,"{'knn__n_neighbors': 5, 'pca__n_components': 93}"
1,All,two_step_9_cat_ctime_sum,dtr,97,0.7407839585308751,0.7412954895947337,2587.999668119764,0.2852443064717073,0.885657266669218,"{'dtr__criterion': 'mse', 'pca__n_components': 97}"
2,All,two_step_9_cat_ctime_sum,lasso,96,0.48438743142215335,0.48540492958410597,11770.645939024795,25.558280905335835,0.5352332269044076,"{'lasso__alpha': 0.8600000000000001, 'pca__n_components': 96}"
3,All,two_step_9_cat_ctime_sum,elasticnet,94,0.05528806988462609,0.0571523430056603,14197.116996388982,26.38807162061741,0.047374128362950574,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.1, 'pca__n_components': 94}"
4,All,two_step_9_cat_ctime_sum,svr,58,0.025249824800867127,0.027173374714252074,19458.541744827693,46.41925808203627,0.06695765292047096,"{'pca__n_components': 58, 'svr__alpha': 0.0101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,All,two_step_10_cat_ctime_sum,knn,111,0.9741247752218721,0.9741767651966694,1725.2053710779828,0.25546777599954235,0.9116713699598591,"{'knn__n_neighbors': 1, 'pca__n_components': 111}"
1,All,two_step_10_cat_ctime_sum,dtr,104,0.9424604624563726,0.9425760741711458,2347.2340024756472,0.7123032741839316,0.9076177712337606,"{'dtr__criterion': 'poisson', 'pca__n_components': 104}"
2,All,two_step_10_cat_ctime_sum,lasso,39,0.06368050894275923,0.06556181537235284,21942.60434945611,48.335536507246744,0.04262050957343283,"{'lasso__alpha': 0.46, 'pca__n_components': 39}"
3,All,two_step_10_cat_ctime_sum,elasticnet,97,0.06025601478944087,0.06214420190765657,15130.239678129094,28.593053598464667,0.061093740726867796,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 97}"
4,All,two_step_10_cat_ctime_sum,svr,56,0.04353502263222642,0.04545680651987283,22149.28761434484,47.34935407466421,0.048050883214861284,"{'pca__n_components': 56, 'svr__alpha': 0.1701, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
