,dataset,pipeline,name,pca,adjusted_r2,r2,mae,mape,best_score,params
4,All,6cat_more_res,elasticnet,79,0.07998663620701374,0.08307189570593032,20340.05623753887,28.797684198321747,0.0668749771316774,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.1, 'pca__n_components': 79}"
5,All,6cat_more_res,svr,57,0.0027013681761455244,0.006045803374788439,10300.009658225013,1.1852057422868079,0.0023619975516387393,"{'pca__n_components': 57, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,7cat_more_res,knn,94,0.8185525164121248,0.8191772981539239,4499.684848348753,0.43925092567425356,0.5029149193902531,"{'knn__n_neighbors': 8, 'pca__n_components': 94}"
1,All,7cat_more_res,dtr,87,0.9744314151907267,0.974519456009131,2927.577571847937,1.3946648240307475,0.9310867353184054,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 87}"
2,All,7cat_more_res,lasso,113,0.562899998439722,0.5644050735992954,16981.108027681978,28.02148125651801,0.5901984394940957,"{'lasso__alpha': 0.01, 'pca__n_components': 113}"
3,All,7cat_more_res,mlp,101,0.8780233780235364,0.8784433825605533,8540.997643539278,9.619404752170224,0.1949253932268043,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 101}"
4,All,7cat_more_res,elasticnet,72,0.15954731229660857,0.16244125981100732,33049.577008697735,64.09224670274492,0.10480945286456672,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 72}"
5,All,7cat_more_res,svr,56,0.002680103033724124,0.006114194540734252,10364.153373210898,1.2738204707984147,0.002587273674302726,"{'pca__n_components': 56, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,8cat_more_res,knn,89,0.8664938877176391,0.8669695816921765,3700.5728415022404,0.3880186561506959,0.8221538861595273,"{'knn__n_neighbors': 3, 'pca__n_components': 89}"
1,All,8cat_more_res,dtr,96,0.9692925013700313,0.9694019148779349,2538.7484206113954,0.5790360527718591,0.9422565726960247,"{'dtr__criterion': 'mae', 'dtr__max_depth': 10, 'pca__n_components': 96}"
2,All,8cat_more_res,lasso,99,0.5630901161556445,0.5646468643494729,17614.174620030622,28.45522049231771,0.5905598844710932,"{'lasso__alpha': 0.060000000000000005, 'pca__n_components': 99}"
3,All,8cat_more_res,mlp,102,0.9094106625311548,0.9097334402770915,8059.651353084897,2.293470957075058,0.19733049607675424,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 102}"
4,All,8cat_more_res,elasticnet,82,0.08342163772406586,0.0866874867303189,21978.922432162835,32.26570699321708,0.05656024328221282,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 82}"
5,All,8cat_more_res,svr,58,0.027349485760831183,0.030815124757012424,49481.006171529974,111.4320150121493,0.0865805511916452,"{'pca__n_components': 58, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,All,9cat_more_res,knn,105,0.8419181314094245,0.8425050573243066,3499.1569208658943,0.4087370698978229,0.8367080502170504,"{'knn__n_neighbors': 2, 'pca__n_components': 105}"
1,All,9cat_more_res,dtr,83,0.7970575509746118,0.7978110351257331,3433.5450131808943,1.0818660047516937,0.8048768124363966,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 15, 'pca__n_components': 83}"
2,All,9cat_more_res,lasso,93,0.5642384003190073,0.5658562947546155,17722.765655615953,26.591965216034524,0.6014154663534856,"{'lasso__alpha': 0.060000000000000005, 'pca__n_components': 93}"
3,All,9cat_more_res,mlp,93,0.9075572199218745,0.9079004412144576,7383.5626979385315,7.279936968256355,0.14957614664935798,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 93}"
4,All,9cat_more_res,elasticnet,87,0.16054495210032937,0.16366167842943768,32184.17614799095,62.59588636964667,0.14570435183723507,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 87}"
5,All,9cat_more_res,svr,60,0.02590324684949774,0.029519870521294345,15535.335548938987,20.453995362712124,0.07564755590093802,"{'pca__n_components': 60, 'svr__alpha': 0.18009999999999998, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,All,10cat_more_res,knn,72,0.8865642420869397,0.8869955954989691,3525.282094274279,0.3795799731666571,0.8194218404528546,"{'knn__n_neighbors': 3, 'pca__n_components': 72}"
1,All,10cat_more_res,dtr,116,0.9610632996589341,0.9612113612477513,4456.833183628252,1.3981102499098221,0.9190336807240196,"{'dtr__criterion': 'mae', 'dtr__max_depth': 5, 'pca__n_components': 116}"
2,All,10cat_more_res,lasso,67,0.18948364775255022,0.19256573580379366,51543.28584020937,113.03254600136341,0.20463818954701413,"{'lasso__alpha': 0.51, 'pca__n_components': 67}"
3,All,10cat_more_res,mlp,109,0.9229494503928865,0.9232424445781701,7585.475733531059,3.03901491977029,0.20767890921723248,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 109}"
4,All,10cat_more_res,elasticnet,114,0.07920418897338843,0.08270562822125904,19930.151089400064,27.93767959802853,0.057833334791865365,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 114}"
5,All,10cat_more_res,svr,62,0.013853893846088261,0.017603835623486552,15950.323665869933,25.62221245069581,0.07272880341930721,"{'pca__n_components': 62, 'svr__alpha': 0.1901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,All,11cat_more_res,knn,77,0.6123015303531183,0.613810626737755,6741.1000029941015,0.7289569789982002,0.3937955948288576,"{'knn__n_neighbors': 13, 'pca__n_components': 77}"
1,All,11cat_more_res,dtr,110,0.9860445324805088,0.9860988534212098,2089.3998323303094,0.45476601561155366,0.8947903646975692,"{'dtr__criterion': 'mae', 'dtr__max_depth': 10, 'pca__n_components': 110}"
2,All,11cat_more_res,lasso,114,0.5637981925066615,0.5654960856432008,19293.741623942915,28.594552932736846,0.592591225810009,"{'lasso__alpha': 0.060000000000000005, 'pca__n_components': 114}"
3,All,11cat_more_res,mlp,88,0.9131812065941971,0.9135191442893511,7875.2014387202735,9.13629213485681,0.14717075735740498,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 88}"
4,All,11cat_more_res,elasticnet,115,0.11341306140347862,0.11686405553538914,26673.365956747748,50.96880415217047,-0.29890878645977326,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 115}"
5,All,11cat_more_res,svr,63,0.11957739057505445,0.12300439037220523,43286.6538984217,89.97525470881246,0.11992657400720075,"{'pca__n_components': 63, 'svr__alpha': 0.0801, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
