,name,pca,adjusted_r2,r2,mae,mape,best_score,params,rae,job,size
6,big,xD,,0.6659508783935844,668.5416666666666,0.14987289674500529,,,0.2994894959355658,faidx,63
0,knn,33,1.1584016007715532,0.7465574387655148,214.375,0.05888502319152798,,"{'knn__n_neighbors': 1, 'pca__n_components': 33}",0.40568311181418526,filtering_indel,62
1,dtr,36,1.5090170493598287,0.18557272102427402,412.2791666666667,0.11719205744823763,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 36}",0.7801968292454459,filtering_indel,62
2,lasso,31,1.186339039535244,0.7018575367436096,185.07897319711523,0.04673570450290955,,"{'lasso__alpha': 0.060000000000000005, 'pca__n_components': 31}",0.3502433295765826,filtering_indel,62
3,mlp,38,16.064772572934956,-23.103636116695927,3288.0779589257554,0.9949677813747195,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 38}",6.222356609980806,filtering_indel,62
4,elasticnet,30,1.1889383547357455,0.6976986324228072,183.5897427849207,0.04629999493814516,,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 30}",0.3474251109045014,filtering_indel,62
5,svr,19,1.2184573237985497,0.6504682819223206,212.11242985095748,0.054738838759240016,,"{'pca__n_components': 19, 'svr__alpha': 0.0801, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.4014014255225866,filtering_indel,62
6,big,xD,,0.026958811243750103,1768.909090909091,0.11838350899446672,,,0.5626005404211912,filtering_indel,62
0,knn,31,1.0796190912756576,0.8673015145405706,166.9375,0.048555388229191296,,"{'knn__n_neighbors': 1, 'pca__n_components': 31}",0.31624437603598965,filtering_snp,62
1,dtr,30,1.2730722091448858,0.5448796514251905,255.5,0.0728514685075877,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 30}",0.4840161022969396,filtering_snp,62
2,lasso,19,1.0776216790775577,0.870630534870737,144.5606426238895,0.03980806544886828,,"{'lasso__alpha': 0.01, 'pca__n_components': 19}",0.2738539287215492,filtering_snp,62
3,mlp,20,16.321522905960983,-24.535871509934974,3051.5190218480384,0.9131683815425795,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 20}",5.780760638120771,filtering_snp,62
4,elasticnet,30,1.0809139966090195,0.8651433389849673,140.4918018865758,0.03805955179145887,,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 30}",0.2661459661597426,filtering_snp,62
5,svr,19,1.0785548977526966,0.8690751704121724,134.59775542755105,0.03617868031933204,,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.2549803560076712,filtering_snp,62
6,big,xD,,0.9672491902049136,144.13636363636363,0.06817999839634167,,,0.12459947489685425,filtering_snp,62
0,knn,34,0.9680705653636437,0.9720868464499778,11340.32131661442,0.10649101715089854,0.9429587232268101,"{'knn__n_neighbors': 2, 'pca__n_components': 34}",0.12064667350863309,genotype_gvcfs,1259
1,dtr,38,0.933396980149021,0.941774718495056,18418.546837753194,0.23142142002682797,0.8516749160426593,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 38}",0.1959500392270438,genotype_gvcfs,1259
2,lasso,27,0.9543643455742331,0.9601046794642667,16796.603100435343,0.22970557306829129,0.9455473431740358,"{'lasso__alpha': 0.46, 'pca__n_components': 27}",0.17869460959130054,genotype_gvcfs,1259
3,mlp,37,0.07403962661902619,0.19051262956002923,79058.89674339967,0.6953150328652801,-0.9412179681906876,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 37}",0.8410866532837575,genotype_gvcfs,1259
4,elasticnet,28,0.950472561035017,0.9567024275714928,17082.77365837288,0.21926608617254803,0.9557889073251681,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 28}",0.1817391023272066,genotype_gvcfs,1259
5,svr,19,0.947147461566157,0.9537955796081499,17497.5041026822,0.22404401026633425,0.936519048666578,"{'pca__n_components': 19, 'svr__alpha': 0.10010000000000001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.18615130962819118,genotype_gvcfs,1259
6,big,xD,,0.9641462834197125,8058.887688984882,0.08272309865188764,,,0.09283055927741665,genotype_gvcfs,1259
0,knn,38,0.9012936108539695,0.9030601681541222,1952.554427549195,0.035143481271678025,0.8911241977550484,"{'knn__n_neighbors': 10, 'pca__n_components': 38}",0.2273285489533588,haplotype_caller,8539
1,dtr,17,0.898090222249345,0.8999141108891777,1833.0512649321458,0.033670385001756016,0.8790517207690784,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 25, 'pca__n_components': 17}",0.21341524637404488,haplotype_caller,8539
2,lasso,16,0.8790007732854255,0.8811663075442993,2345.419054762103,0.0419923930781479,0.8829279671874752,"{'lasso__alpha': 0.51, 'pca__n_components': 16}",0.273068296014603,haplotype_caller,8539
3,mlp,38,0.9223350054318012,0.9237249829632231,1960.4348016419124,0.0359681168047246,0.8886226638839941,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 38}",0.22824603119223072,haplotype_caller,8539
4,elasticnet,20,0.8646912124925703,0.8671128462734639,2404.9067136045746,0.042496550288758456,0.8630185415557248,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.8, 'pca__n_components': 20}",0.2799942198067841,haplotype_caller,8539
5,svr,19,0.8778285447663567,0.8800150585065561,2347.7510365041603,0.04192716917844476,0.8807915614620102,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.2733397998549712,haplotype_caller,8539
6,big,xD,,0.9858264677644222,1910.687954473601,0.058881261955939956,,,0.09077762712598923,haplotype_caller,8539
0,knn,32,0.780769412600313,0.8634979361473647,179.2741433021807,0.046866581405676885,0.6874617497252062,"{'knn__n_neighbors': 3, 'pca__n_components': 32}",0.3029584646516169,indel_realign,427
1,dtr,19,0.578499915196499,0.737556550971405,223.54984423676012,0.059915815248609894,0.25704094564193275,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 15, 'pca__n_components': 19}",0.3777807347762298,indel_realign,427
2,lasso,25,0.7011779445597688,0.8139409843485352,241.3994066882372,0.06372136610543634,0.7804890716974713,"{'lasso__alpha': 0.46, 'pca__n_components': 25}",0.4079450180096886,indel_realign,427
3,mlp,25,-2.754355213566379,-1.3376173971262362,1019.7411773569905,0.28595289474585606,-15.190027363739446,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",1.723278191397432,indel_realign,427
4,elasticnet,28,0.6684910030486084,0.7935887377472467,252.90766109544907,0.06799800519192298,0.7439639302478838,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.6000000000000001, 'pca__n_components': 28}",0.4273930154833248,indel_realign,427
5,svr,19,0.6792471657855579,0.8002859711494983,247.70074522868134,0.0660485011514853,0.7708685988667393,"{'pca__n_components': 19, 'svr__alpha': 0.1401, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.4185937586161082,indel_realign,427
6,big,xD,,0.9913770929024993,215.51234567901236,0.05318395297147322,,,0.03866653106721454,indel_realign,427
0,knn,40,17.457670378862826,0.1560169036480602,20418.960344827585,1.7326722474938354,-0.04744260876699291,"{'knn__n_neighbors': 29, 'pca__n_components': 40}",0.5849742444191692,mAdd,160
1,dtr,38,20.111389807741244,0.019928727808141367,19911.675,0.7207156441089113,-0.8391216810654247,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 25, 'pca__n_components': 38}",0.5704412390024363,mAdd,160
2,lasso,20,8.197306499251189,0.6309073590127595,23903.05013410646,26.63279640210235,0.3112536008249855,"{'lasso__alpha': 0.01, 'pca__n_components': 20}",0.6847884738193566,mAdd,160
3,mlp,25,22.604813277609484,-0.10793914244151193,24066.654111078755,0.7958930875764787,-0.10987547666157738,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",0.6894754956459886,mAdd,160
4,elasticnet,29,9.83731669853809,0.5468042718698415,19292.353126744983,15.241876860908997,0.3771863569006668,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 29}",0.5526985459984122,mAdd,160
5,svr,21,11.109213223360124,0.4815788090584552,19839.90066755911,16.3075743274456,0.3674467630005536,"{'pca__n_components': 21, 'svr__alpha': 0.0901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",0.5683850062080504,mAdd,160
6,big,xD,,0.9341698169544708,4321.315789473684,0.1991293995890463,,,0.1699052477509628,mAdd,160
0,knn,31,0.9080596169037696,0.908968819920399,630.0148541114057,0.1802177781582517,0.9135085230226364,"{'knn__n_neighbors': 10, 'pca__n_components': 31}",0.1423835880261773,mBackground,15340
1,dtr,32,0.9013236746517848,0.902299489736029,702.4446281617365,0.34013550240553675,0.8972467780991508,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 32}",0.15875274351816476,mBackground,15340
2,lasso,27,0.9009289568173198,0.9019086752858412,1012.2822094190702,2.5396615777186295,0.8895178440438205,"{'lasso__alpha': 0.11, 'pca__n_components': 27}",0.22877615048528116,mBackground,15340
3,mlp,31,0.9451592467307582,0.9457015696646798,552.986755301293,0.5445118962041321,0.9169420101811765,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 31}",0.12497520945248831,mBackground,15340
4,elasticnet,36,0.871947170399092,0.8732134911935052,1288.7258717072932,3.0955642898919047,0.8633996781401259,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 36}",0.2912525195213893,mBackground,15340
5,svr,19,0.8771937362802277,0.8784081735239592,1148.3773971054588,2.4327409071324486,0.8538419644859583,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",0.2595337128021491,mBackground,15340
6,big,xD,,0.9999223614741346,346.3423988842399,0.11703570731920226,,,0.030291173691618815,mBackground,15340
0,knn,36,4.102070271314669,0.8409194732659144,2678.125,0.4360965396421482,0.6412827659074041,"{'knn__n_neighbors': 1, 'pca__n_components': 36}",0.16039155752741718,mBgModel,160
1,dtr,19,5.273944663452436,0.7808233505921828,3804.497261904762,0.6824428367844879,0.5923565836883851,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 19}",0.22784942504390157,mBgModel,160
2,lasso,20,2.302333275215168,0.933213678194094,3787.6007775523235,2.25480716357513,0.8292815955405085,"{'lasso__alpha': 0.01, 'pca__n_components': 20}",0.22683750310522235,mBgModel,160
3,mlp,25,37.20112209720511,-0.8564677998566723,16971.24569180024,0.9122865875946179,-0.6124223447547137,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",1.0163993576432426,mBgModel,160
4,elasticnet,19,2.40057468272628,0.9281756572960882,3831.649205132007,2.235682494457671,0.8293303309146582,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 19}",0.2294755412498717,mBgModel,160
5,svr,20,2.43131801189429,0.9265990763131133,3928.312019924968,2.1304171035378743,0.8494114195290516,"{'pca__n_components': 20, 'svr__alpha': 0.15009999999999998, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.23526462854774888,mBgModel,160
6,big,xD,,0.5002309417714874,3349.3508771929824,0.4663410683148892,,,0.3063188194344906,mBgModel,160
0,knn,36,4.715762001854913,0.8094481024689788,4252.4,1.1733398422610322,0.8852438694695994,"{'knn__n_neighbors': 2, 'pca__n_components': 36}",0.28114321038056045,mConcatFit,160
