,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
53901,soykb,654.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,13313798144,3510304768,1055084544,15769018368,86368256,2456043520,310824960,2853236736,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,528.0
19114,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824107008,6443024384,10381082624,1056911360,15767195648,171769856,9028952064,525246464,9725968384,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,336.0
73810,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,10975899648,5848203264,2214187008,14609915904,124329984,3507523584,388325376,4020178944,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,541.0
18599,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,22380883968,10978131968,3995590656,29363425280,2768896,5672206336,1848066048,7523041280,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,411.0
37711,soykb,238.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824102912,13297041408,3527061504,1030520832,15793582080,118308864,2444414976,329531392,2892255232,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,550.0
28952,soykb,82.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824090624,7230750720,9593339904,1433587712,15390502912,335478784,7643869184,588640256,8567988224,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,1520.0
12026,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,3954151424,4303048704,832208896,7424991232,49152,3586154496,213024768,3799228416,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,626.0
55207,soykb,446.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824086528,9249382400,7574704128,2008866816,14815219712,148692992,5421613056,384401408,5954707456,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,651.0
12269,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,7027073024,1230127104,791994368,7465205760,425984,560222208,171335680,731983872,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,614.0
6881,soykb,82.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,6422179840,10401923072,1322057728,15502045184,317743104,8266874880,970244096,9554862080,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,605.0
37891,soykb,238.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824086528,13178060800,3646025728,1024438272,15799648256,124731392,2548273152,342007808,3015012352,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,473.0
53670,soykb,654.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,7337578496,9486524416,1204117504,15619985408,100409344,8099233792,486920192,8686563328,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,537.0
73422,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,9256034304,7568068608,2338308096,14485794816,102715392,5152485376,358600704,5613801472,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,621.0
7740,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,13199073280,3625029632,1065308160,15758794752,104013824,2531221504,322031616,2957266944,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,369.0
30328,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,15767138304,9613541376,6153596928,1409540096,14357598208,341479424,3941081088,939814912,5222375424,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,644.0
45801,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824107008,8115478528,8708628480,1068236800,15755870208,180211712,7323938816,536915968,8041066496,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,349.0
29033,soykb,82.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824102912,8376131584,8447971328,1315885056,15508217856,338427904,6381371392,870973440,7590772736,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,1283.0
53612,soykb,654.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,12859781120,3964321792,1149181952,15674920960,83111936,2818170880,331395072,3232677888,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,584.0
18627,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,20183744512,13175271424,5184647168,28174368768,2768896,6662963200,1859944448,8525676544,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,515.0
46044,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824090624,6313111552,10510979072,1105096704,15718993920,190910464,9064923136,554500096,9810333696,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,329.0
30385,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,15767138304,8100814848,7666323456,2356871168,13410267136,341479424,4488687616,949157888,5779324928,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,964.0
45714,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824107008,12233584640,4590522368,1090625536,15733481472,144998400,3358134272,396898304,3900030976,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,350.0
12369,soykb,82.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,2191904768,6065295360,754860032,7502340096,2768896,5373378560,324878336,5701025792,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,594.0
30508,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,15767138304,6970970112,8796168192,1395675136,14371463168,342306816,6603038720,911958016,7857303552,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,717.0
53583,soykb,654.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,10596487168,6227615744,1006047232,15818055680,95313920,5183631360,336572416,5615517696,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,529.0
29348,soykb,56.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824086528,13331415040,3492671488,967872512,15856214016,77963264,2533634048,301240320,2912837632,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,419.0
70864,soykb,134.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824840192,3583000576,13241839616,1205841920,15618998272,183427072,11687383040,567840768,12438650880,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,481.0
35837,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824832000,12020703232,4804128768,1131933696,15692898304,229085184,3376803840,480858112,4086747136,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,503.0
80865,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,13238632448,3585470464,1033609216,15790493696,78893056,2555236352,306556928,2940686336,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,512.0
35565,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824840192,11760762880,5064077312,1186455552,15638384640,236220416,3547947008,510840832,4295008256,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,519.0
14939,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,21956104192,11402911744,3535953920,29823062016,2768896,6617772032,1785737216,8406278144,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,447.0
14912,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,23609438208,9749577728,1867485184,31491530752,2768896,6618558464,1787809792,8409137152,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,527.0
81012,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,13421465600,3402637312,1018982400,15805120512,96862208,2367549440,316379136,2780790784,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,514.0
35737,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824840192,11852177408,4972662784,1186615296,15638224896,229507072,3486736384,493568000,4209811456,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,586.0
7836,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,13189021696,3635081216,1074139136,15749963776,104345600,2531749888,322158592,2958254080,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,383.0
27699,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6162276352,2094923776,809324544,7447875584,425984,1343516672,222892032,1566834688,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,542.0
45571,soykb,134.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824090624,7458897920,9365192704,1036451840,15787638784,152260608,8144089088,431177728,8727527424,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,340.0
7863,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,4522528768,12301574144,1202786304,15621316608,120197120,10858565632,517423104,11496185856,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,456.0
27987,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4556124160,3701075968,820260864,7436939264,471040,2996899840,209281024,3206651904,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,524.0
27765,soykb,134.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824102912,11065225216,5758877696,1328181248,15495921664,338505728,3680002048,868831232,4887339008,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,643.0
27320,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,15767138304,9501990912,6265147392,1005109248,14762029056,84615168,5243908096,320602112,5649125376,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,649.0
18961,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824107008,6443450368,10380656640,1058816000,15765291008,171479040,9027735552,524095488,9723310080,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,340.0
