,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
10743,soykb,134.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4943806464,3313393664,781844480,7475355648,2768896,2619047936,300388352,2922205184,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,6736.0
30459,soykb,238.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,15767138304,9618714624,6148423680,1409085440,14358052864,341479424,3938537472,937168896,5217185792,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,11313.0
29231,soykb,238.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.8,4,2,1,16824102912,11255332864,5568770048,1397370880,15426732032,332124160,3398340608,850391040,4580855808,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,13842.0
18898,soykb,56.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,15767138304,9599954944,6167183360,1456693248,14310445056,339906560,3925983232,924745728,5190635520,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,9540.0
73894,soykb,134.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.8,4,2,1,16824102912,10613575680,6210527232,1441959936,15382142976,339554304,3993440256,893624320,5226618880,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,12558.0
22588,soykb,238.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,297594880,7959605248,1005355008,7251845120,2768896,6663172096,389988352,7055929344,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,7500.0
7109,soykb,238.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,15767138304,5081264128,10685874176,1364275200,14402863104,300908544,8674136064,758059008,9733103616,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,8544.0
6358,soykb,56.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,3.1,4,2,1,16824107008,12364443648,4459663360,1075400704,15748706304,89812992,3343290368,360689664,3793793024,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,6701.0
14890,soykb,238.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,26407919616,6951096320,1801203712,31557812224,2768896,3910434816,1774362624,5687566336,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,8414.0
81361,soykb,134.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,15767138304,9384230912,6382907392,1543204864,14223933440,342298624,4053864448,901472256,5297635328,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,10665.0
80086,soykb,56.0,picard-wrapper,3,2,1,seq_dict,AMD,EPYC 7B12,2.25,4,2,1,16824102912,10764648448,6059454464,1486213120,15337889792,340385792,3832852480,891838464,5065076736,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,6588.0
