,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
250,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,12708212736,3058925568,1110663168,14656475136,191074304,1769930752,385802240,2346807296,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,100.0
251,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,10362601472,5404536832,1180225536,14586912768,204926976,3971497984,457805824,4634230784,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,113.0
252,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,8150450176,7616688128,1309093888,14458044416,200904704,5983293440,530997248,6715195392,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,134.0
253,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,10297741312,5469396992,1257431040,14509707264,204697600,3960422400,456777728,4621897728,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,95.0
254,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,12860493824,2906644480,1165012992,14602125312,185970688,1579016192,378413056,2143399936,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,118.0
255,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,12760236032,3006902272,1116311552,14650826752,193204224,1711841280,385286144,2290331648,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,99.0
258,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,6338621440,9428516864,1308868608,14458269696,210108416,7726559232,586649600,8523317248,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,80.0
259,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,12222963712,3544174592,1132347392,14634790912,201613312,2212925440,399499264,2814038016,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,106.0
260,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,12726177792,3040960512,1175973888,14591164416,187871232,1698017280,380686336,2266574848,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,126.0
261,montage,2.0,mBackground,5,4,2,mBackground,Intel®,Xeon®,2.2,4,2,1,15767138304,7679295488,8087842816,1308729344,14458408960,202842112,6440587264,541954048,7185383424,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,106.0
