,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
40092,montage2,0.25,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,13024989184,3799113728,1192009728,15632093184,281079808,2241376256,489406464,3011862528,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,651.0
56000,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,1695449088,15128653824,1451802624,15372300288,346591232,12640845824,1206390784,14193827840,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,8530.0
5754,montage2,1.0,mViewer,17,3,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,10309464064,6514638848,1380999168,15443103744,330919936,4430884864,833671168,5595475968,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,25601.0
27571,montage2,0.01,mViewer,17,3,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,5958336512,2298863616,885686272,7371513856,2768896,1376538624,407859200,1787166720,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,445.0
66525,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,16824102912,196878336,16627224576,1393778688,15430324224,304791552,14389280768,960278528,15654350848,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,9470.0
6404,montage2,0.01,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,12972568576,3851534336,1294819328,15529283584,327090176,2035425280,611913728,2974429184,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,208.0
55254,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,11782856704,3984281600,1368154112,14398984192,280072192,2243473408,449925120,2973470720,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,140.0
4879,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,29747290112,3611725824,1247936512,32111079424,2768896,2267074560,642035712,2911879168,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,126.0
62945,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,16824102912,3053441024,13770661888,1315995648,15508107264,302256128,11791654912,789901312,12883812352,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,9989.0
80684,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,16824102912,8023076864,8801026048,1356017664,15468085248,297349120,6870556672,687243264,7855149056,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,705.0
14260,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824090624,257216512,16566874112,1433104384,15390986240,329707520,14347042816,894222336,15570972672,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,6647.0
12,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,4867772416,3389427712,971485184,7285714944,2768896,2388922368,481382400,2873073664,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,153.0
17848,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824107008,4548399104,12275707904,1391734784,15432372224,338083840,10032361472,965423104,11335868416,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,7063.0
13439,montage2,0.25,mViewer,17,3,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,29296730112,4062285824,1372332032,31986683904,2768896,2303438848,973877248,3280084992,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,1385.0
67671,montage2,0.25,mViewer,17,3,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,10560450560,5206687744,1226612736,14540525568,283840512,3548762112,557207552,4389810176,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,1536.0
13210,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,29294264320,4064751616,1375928320,31983087616,2768896,2303070208,973230080,3279069184,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,541.0
37079,montage2,0.25,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,12853362688,3970740224,1331408896,15492694016,327294976,2056458240,673341440,3057094656,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,772.0
12789,montage2,1.0,mViewer,17,3,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,232841216,15534297088,1492340736,14274797568,340086784,13010952192,1192935424,14543974400,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,21338.0
4890,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,29715767296,3643248640,1277931520,32081084416,2768896,2267336704,645795840,2915901440,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,154.0
43071,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,2902196224,12864942080,1204903936,14562234368,299184128,11067207680,728432640,12094824448,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,23513.0
