workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	8111538176	8712568832	1068544000	15755563008	180211712	7325519872	539361280	8045092864	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2464.0
soykb	82.0	gatk-wrapper	11	12	2	indel_realign	AMD	EPYC 7B12	2.25	4	2	1	16824102912	8375066624	8449036288	1312919552	15511183360	338489344	6383579136	873082880	7595151360	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	3618.0
soykb	654.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824102912	12721491968	4102610944	1181028352	15643074560	120340480	2835095552	378142720	3333578752	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	3544.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	8	4	1	33359015936	21544509440	11814506496	3782008832	29577007104	2768896	6668861440	1880281088	8551911424	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	4584.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	12168978432	4655128576	1110667264	15713439744	158294016	3367952384	422535168	3948781568	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2592.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	15767138304	7038558208	8728580096	2963013632	12804124672	341512192	4936212480	954437632	6232162304	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	5331.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	8033148928	8790958080	1099309056	15724797952	189419520	7337136128	570638336	8097193984	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2461.0
soykb	82.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	4932018176	3325181952	726159360	7531040768	2768896	2669268992	313327616	2985365504	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3734.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	15767138304	8182444032	7584694272	1809371136	13957767168	341803008	4942430208	960110592	6244343808	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	4276.0
soykb	654.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824102912	10630914048	6193188864	1000546304	15823556608	87863296	5177184256	325275648	5590323200	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	3644.0
soykb	56.0	gatk-wrapper	11	12	2	indel_realign	AMD	EPYC 7B12	2.25	4	2	1	16824086528	13331513344	3492573184	964751360	15859335168	78925824	2534334464	303542272	2916802560	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	3268.0
soykb	134.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824840192	5026099200	11798740992	1209040896	15615799296	185249792	10250080256	560340992	10995671040	0	0	0	19.6	3.92	110.0	68210780000	13642156000.0	3772.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824840192	11709042688	5115797504	1203023872	15621816320	236552192	3559886848	529625088	4326064128	0	0	0	19.6	3.92	110.0	68210772000	13642154400.0	3783.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824102912	13467226112	3356876800	1015742464	15808360448	82526208	2361475072	298328064	2742329344	0	0	0	23.520000000000003	3.92	110.0	81848584000	13641430666.666666	3540.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824840192	11734003712	5090836480	1194749952	15630090240	236412928	3555381248	520318976	4312113152	0	0	0	19.6	3.92	110.0	68210772000	13642154400.0	3842.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	8	4	1	33359015936	20148948992	13210066944	5238353920	28120662016	2768896	6630928384	1833758720	8467456000	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	3523.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	8	4	1	33359015936	20172144640	13186871296	5188554752	28170461184	2768896	6641283072	1851305984	8495357952	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	3915.0
