workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7097028608	9727074304	1245196288	15578906624	178180096	8128421888	570249216	8876851200	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	48074.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10408030208	6416056320	1049268224	15774818304	137302016	5218107392	401772544	5757181952	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	63329.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12916494336	3907608576	1110188032	15713914880	142360576	2653908992	394608640	3190878208	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45349.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10372849664	6451236864	1064734720	15759351808	141328384	5224542208	408854528	5774725120	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	43723.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12909010944	3915091968	1116733440	15707369472	142815232	2654040064	394784768	3191640064	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46719.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12910075904	3914027008	1113198592	15710904320	143630336	2654433280	396070912	3194134528	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	38536.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7082151936	9741950976	1251831808	15572271104	179736576	8132505600	573300736	8885542912	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	47667.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10402615296	6421471232	1050611712	15773474816	138432512	5219110912	404176896	5761720320	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	41490.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12917788672	3906314240	1111683072	15712419840	141996032	2653691904	394387456	3190075392	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	41748.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10406400000	6417686528	1052356608	15771729920	136912896	5217677312	400912384	5755502592	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45258.0
