,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
10594,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,22891016192,10467999744,4029267968,29329747968,2768896,4994015232,1943212032,6939996160,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,338987.0
10595,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,21812912128,11546103808,3422322688,29936693248,2768896,6700503040,1936023552,8639295488,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,356276.0
10598,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,22295908352,11063107584,4638478336,28720537600,2768896,4988325888,1939017728,6930112512,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,412654.0
10599,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,21463576576,11895439360,5491384320,27867631616,2768896,4985032704,1935163392,6922964992,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,403494.0
10600,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,22353555456,11005460480,4611751936,28747264000,2768896,4982140928,1924571136,6909480960,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,278365.0
10602,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,23355781120,10003234816,3564474368,29794541568,2768896,4996087808,1944535040,6943391744,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,299394.0
10605,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,22780489728,10578526208,4141752320,29217263616,2768896,4995080192,1943834624,6941683712,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,263540.0
10689,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4923006976,3334193152,737546240,7519653888,2768896,2666856448,316190720,2985816064,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,82560.0
10690,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4182777856,4074422272,741232640,7515967488,2768896,3420901376,302411776,3726082048,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,78953.0
10691,soykb,134.0,gatk-wrapper,17,17,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4163301376,4093898752,756113408,7501086720,2768896,3423412224,305655808,3731836928,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,88991.0
