,name,pca,adjusted_r2,r2,mae,mape,best_score,params,rae,job,size
0,knn,24,0.7286575416400523,0.8310509221532401,190.7873831775701,0.04936327702345577,0.7010911915790037,"{'knn__n_neighbors': 4, 'pca__n_components': 24}",0.3224148871538535,indel_realign,427
1,dtr,25,0.5408507411526975,0.7141146124158305,239.4216008809466,0.06132803156654628,0.6328190964381175,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 25}",0.40460268988741266,indel_realign,427
2,lasso,39,0.7024544797473016,0.8147358081445463,241.33594699925655,0.06367504239276044,0.6781722872607492,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 39}",0.40783777638751867,indel_realign,427
3,mlp,25,-2.754355213566374,-1.3376173971262326,1019.7411773569896,0.2859528947458558,-23.225856241536867,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",1.7232781913974304,indel_realign,427
4,elasticnet,31,0.6799440386329593,0.8007198731110878,248.0583411654007,0.06609418628902579,0.7591652346411132,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.7000000000000001, 'pca__n_components': 31}",0.4191980661529265,indel_realign,427
5,svr,20,0.675250273055851,0.7977973398272279,248.97422307138345,0.0664163863472747,0.719788815957077,"{'pca__n_components': 20, 'svr__alpha': 0.18009999999999998, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",0.4207458307715588,indel_realign,427
6,big,xD,,0.6459003640759795,1008.9444444444445,0.13128553790098352,,,0.15512421132158416,indel_realign,427
0,knn,34,14.25992806373355,0.3200036890393051,19686.991071428572,1.4746584233243927,0.12083266853861274,"{'knn__n_neighbors': 14, 'pca__n_components': 34}",0.5640043632198504,mAdd,160
1,dtr,23,20.38502149827811,0.005896333421635314,20044.875,0.4984857064047058,-1.020516068089619,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 15, 'pca__n_components': 23}",0.5742572300245439,mAdd,160
2,lasso,20,8.197306499251189,0.6309073590127595,23903.050134106434,26.632796402102343,0.11806510228219275,"{'lasso__alpha': 0.01, 'pca__n_components': 20}",0.6847884738193559,mAdd,160
3,mlp,25,22.604813277609484,-0.10793914244151193,24066.654111078755,0.7958930875764783,-0.07358108118641982,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",0.6894754956459886,mAdd,160
4,elasticnet,38,14.561271523692016,0.3045501782722043,21562.51088730912,15.082049358712595,-0.23776223767520044,"{'elasticnet__alpha': 0.51, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 38}",0.6177353450455643,mAdd,160
5,svr,20,10.149104359254041,0.5308151610638954,19955.5356813342,16.418125496840272,0.4400129102734799,"{'pca__n_components': 20, 'svr__alpha': 0.0301, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",0.5716977852951903,mAdd,160
6,big,xD,,0.96871599100232,3486.1754385964914,0.47719486362209906,,,0.15556623436884431,mAdd,160
0,knn,28,0.9080596169037696,0.908968819920399,630.0148541114057,0.1802177781582517,0.9137805842496122,"{'knn__n_neighbors': 10, 'pca__n_components': 28}",0.1423835880261773,mBackground,15340
1,dtr,27,0.9013236746517848,0.902299489736029,702.4446281617365,0.34013550240553675,0.8993973861208979,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 5, 'pca__n_components': 27}",0.15875274351816476,mBackground,15340
2,lasso,34,0.9008699049842982,0.9018502074193304,1014.2899621712995,2.562335674638517,0.8898316962839309,"{'lasso__alpha': 0.01, 'pca__n_components': 34}",0.22922990334343407,mBackground,15340
3,mlp,38,0.9455719426708127,0.9461101844340777,567.3790117786323,0.6613016727911654,0.9174705671981931,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 38}",0.12822786469333475,mBackground,15340
4,elasticnet,39,0.8692695756305102,0.8705623752926301,1316.7536239189262,3.1984540126762324,0.8665332644053856,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 39}",0.29758680179768504,mBackground,15340
5,svr,19,0.7046932356618173,0.7076135389271008,1120.3596655578935,0.25189726521474404,0.5750545172621044,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.2532016951996067,mBackground,15340
6,big,xD,,0.9999187552731675,516.9531032078103,0.20430998219850396,,,0.04529625346142631,mBackground,15340
0,knn,36,4.102070271314669,0.8409194732659144,2678.125,0.4360965396421482,0.6612536029087468,"{'knn__n_neighbors': 1, 'pca__n_components': 36}",0.16039155752741718,mBgModel,160
1,dtr,35,6.836020909641988,0.700716876428616,4167.35,1.5036644632217846,0.5608411160535968,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 25, 'pca__n_components': 35}",0.24958049279323483,mBgModel,160
2,lasso,33,2.982044446005051,0.898356695076664,4414.409730855239,2.7642325142622735,0.8513643447099593,"{'lasso__alpha': 0.060000000000000005, 'pca__n_components': 33}",0.2643767756531373,mBgModel,160
3,mlp,25,37.20112209720511,-0.8564677998566723,16971.24569180024,0.9122865875946179,-0.6448656548105965,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",1.0163993576432426,mBgModel,160
4,elasticnet,23,2.34280253937514,0.9311383313140954,3796.5201937747543,2.2132495213784162,0.8553207615353355,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 23}",0.227371682450903,mBgModel,160
5,svr,21,2.4151894407164978,0.9274261825273591,3820.1713998642726,2.0068726336554965,0.8595305708954095,"{'pca__n_components': 21, 'svr__alpha': 0.0101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.22878814127269056,mBgModel,160
6,big,xD,,0.4835661748007023,3971.438596491228,0.561846311475994,,,0.35438453500556905,mBgModel,160
0,knn,36,4.715762001854913,0.8094481024689788,4252.4,1.1733398422610322,0.8977836609214824,"{'knn__n_neighbors': 2, 'pca__n_components': 36}",0.28114321038056045,mConcatFit,160
1,dtr,36,7.115963068175828,0.6863608682986755,4601.775,1.4892326042585087,0.27705411773153366,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 25, 'pca__n_components': 36}",0.3042417921524324,mConcatFit,160
2,lasso,21,4.625168217998074,0.8140939375385603,7169.148573740194,13.071760754395125,0.676160541051547,"{'lasso__alpha': 0.01, 'pca__n_components': 21}",0.4739811508128431,mConcatFit,160
3,mlp,25,27.594466090368833,-0.36381877386506845,12926.407081255189,0.8651873607162773,-0.2578608225903354,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",0.8546165895753207,mConcatFit,160
4,elasticnet,32,4.860472703601944,0.8020270408409259,7111.330357163883,10.76226295393479,0.7550948588563774,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.2, 'pca__n_components': 32}",0.470158556742026,mConcatFit,160
5,svr,21,5.347912756723579,0.7770301150398164,7493.809131042237,11.392303053280207,0.7582512534547492,"{'pca__n_components': 21, 'svr__alpha': 0.10010000000000001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}",0.49544576170641813,mConcatFit,160
6,big,xD,,0.8653820556703387,2277.8245614035086,0.6547733723327608,,,0.19197970133599354,mConcatFit,160
0,knn,34,0.7848639556264896,0.7852789049523264,205.04263492959512,0.25421681223688797,0.738408802904299,"{'knn__n_neighbors': 3, 'pca__n_components': 34}",0.2449014094324297,mDiffFit,65323
1,dtr,11,0.7336894860763084,0.7342031395114531,202.67689810894723,0.28337164996335407,0.6963135490294735,"{'dtr__criterion': 'mae', 'dtr__max_depth': 15, 'pca__n_components': 11}",0.24207579083890252,mDiffFit,65323
2,lasso,38,0.6973268079112974,0.6979105968220392,401.13579838407884,1.2739742484464802,0.665802153296017,"{'lasso__alpha': 0.46, 'pca__n_components': 38}",0.4791136362044694,mDiffFit,65323
3,mlp,24,0.8799056603054158,0.8801372954339607,203.69947220136643,0.41008185432430694,0.8276818499192766,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 24}",0.24329714578573367,mDiffFit,65323
4,elasticnet,26,0.5169959580229482,0.5179275648216997,473.9770145832601,1.5021394017439016,0.4993026684528871,"{'elasticnet__alpha': 0.51, 'elasticnet__l1_ratio': 0.2, 'pca__n_components': 26}",0.5661146470824124,mDiffFit,65323
5,svr,21,0.5246986123577934,0.5256153624586227,481.0072368615691,1.4848451176659883,0.5041926714795201,"{'pca__n_components': 21, 'svr__alpha': 0.1201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.574511492671001,mDiffFit,65323
6,big,xD,,0.9982229208654267,463.5585609243698,0.2815385134137776,,,0.033642093032566225,mDiffFit,65323
0,knn,18,20.155644280998903,0.017659267641081944,9383.685416666665,1.4914007760555612,0.3637216333872101,"{'knn__n_neighbors': 12, 'pca__n_components': 18}",0.5323670949437068,mImgtbl,157
1,dtr,18,20.586591777811638,-0.004440603990340408,9161.375,0.6266350870179254,-4.156550489980819,"{'dtr__criterion': 'friedman_mse', 'dtr__max_depth': 15, 'pca__n_components': 18}",0.5197546995530482,mImgtbl,157
2,lasso,18,20.160517232212367,0.017409372707058113,9761.21393054989,5.009329854013045,-4.268074421079236,"{'lasso__alpha': 0.46, 'pca__n_components': 18}",0.553785519504003,mImgtbl,157
3,mlp,26,20.886471618461446,-0.019819057356997183,9433.792419459358,1.0074020745735714,0.11729909755005002,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 26}",0.5352098287235183,mImgtbl,157
4,elasticnet,22,20.289582473379657,0.010790642390786753,9507.412640941748,2.264668400872331,-1.3554882821292962,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 22}",0.5393865441289687,mImgtbl,157
5,svr,19,20.973899919952352,-0.024302559997556594,9426.200974252077,0.5265582334902763,-0.10217516639218249,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.5347791412641703,mImgtbl,157
6,big,xD,,-23.01972530933325,8105.894736842105,1.9026352182873336,,,1.5384712266841976,mImgtbl,157
0,knn,10,1.6761221719708725,-1.028366515912618,50.54545454545455,0.10591901145796506,,"{'knn__n_neighbors': 1, 'pca__n_components': 10}",0.99804177545674,mJPEG,43
1,dtr,29,1.4700274118638923,-0.4100822355916769,61.345454545454544,0.13140418325111483,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 29}",1.211292428198216,mJPEG,43
2,lasso,19,1.3165509575507284,0.050347127347814546,42.70123675233915,0.08503182967242644,,"{'lasso__alpha': 0.01, 'pca__n_components': 19}",0.8431543157689474,mJPEG,43
3,mlp,12,20.986750500104716,-58.96025150031414,483.7246012912363,0.9598674272865154,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 12}",9.551350645598742,mJPEG,43
4,elasticnet,19,1.2872704051981076,0.13818878440567695,41.04918515463272,0.08295273690379859,,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 19}",0.8105338452528831,mJPEG,43
