,dataset,pipeline,name,pca,adjusted_r2,r2,mae,mape,best_score,params
4,Between2KmsAnd25Kms,4cat_more_res,svr,48,0.8133850383377723,0.8157826080438964,2236.415428106863,0.3559301949089505,0.8148978815974082,"{'pca__n_components': 48, 'svr__alpha': 0.0901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,Between2KmsAnd25Kms,5cat_more_res,knn,59,0.912478094843179,0.9136721022910138,1290.5395642961198,0.1621634017322665,0.8995597839225911,"{'knn__n_neighbors': 4, 'pca__n_components': 59}"
1,Between2KmsAnd25Kms,5cat_more_res,dtr,49,0.8499767922294934,0.852023466454707,1615.3853132035492,0.20148794797562233,0.8085379324009491,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 49}"
2,Between2KmsAnd25Kms,5cat_more_res,lasso,102,0.8747653134936288,0.8764738131903383,1788.8609782087678,0.2656324199048542,0.8749083966493102,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 102}"
3,Between2KmsAnd25Kms,5cat_more_res,elasticnet,87,0.8657451001365608,0.8675766570486051,1833.352485095057,0.2704681912127957,0.864513586881372,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 87}"
4,Between2KmsAnd25Kms,5cat_more_res,svr,51,0.8617780272391586,0.8636637044834455,1864.5679310082623,0.28035671757449787,0.8616023937721491,"{'pca__n_components': 51, 'svr__alpha': 0.0901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,Between2KmsAnd25Kms,6cat_more_res,knn,55,0.9155363929452404,0.9167558013119912,1257.3277380479406,0.1592371427629998,0.9020558580862641,"{'knn__n_neighbors': 4, 'pca__n_components': 55}"
1,Between2KmsAnd25Kms,6cat_more_res,dtr,51,0.8335613270677154,0.835964216517996,1651.5611839491457,0.21130099543204123,0.7960020765229394,"{'dtr__criterion': 'mse', 'pca__n_components': 51}"
2,Between2KmsAnd25Kms,6cat_more_res,lasso,108,0.8801087404832646,0.8818396209186717,1738.857398246773,0.25739650935926744,0.8790879523420804,"{'lasso__alpha': 0.36000000000000004, 'pca__n_components': 108}"
3,Between2KmsAnd25Kms,6cat_more_res,elasticnet,107,0.8446923171293483,0.8469345075178121,1962.4419384940188,0.29667603156160083,0.8479447805629585,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 107}"
4,Between2KmsAnd25Kms,6cat_more_res,svr,53,0.8303119256982254,0.8327617270358272,2082.70845842783,0.3238629067177461,0.8335693257128374,"{'pca__n_components': 53, 'svr__alpha': 0.07010000000000001, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,Between2KmsAnd25Kms,7cat_more_res,knn,113,0.9173148164568413,0.9185742596498828,1200.6973910740298,0.15250917409215728,0.906421726260379,"{'knn__n_neighbors': 3, 'pca__n_components': 113}"
1,Between2KmsAnd25Kms,7cat_more_res,dtr,108,0.8478978195962498,0.850214607774585,1557.3480995894583,0.20241587821258566,0.8281639787084791,"{'dtr__criterion': 'mse', 'pca__n_components': 108}"
2,Between2KmsAnd25Kms,7cat_more_res,lasso,111,0.896347705552144,0.8979265153351246,1543.318265482392,0.2330947650634265,0.8968214826451191,"{'lasso__alpha': 0.46, 'pca__n_components': 111}"
3,Between2KmsAnd25Kms,7cat_more_res,elasticnet,92,0.8855785616199682,0.887321404721121,1630.5122742164333,0.2485371692680931,0.8820487521841647,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 92}"
4,Between2KmsAnd25Kms,7cat_more_res,svr,55,0.872776460272677,0.8747143022685236,1704.9752263178837,0.26019345598295274,0.8747904463206957,"{'pca__n_components': 55, 'svr__alpha': 0.0301, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,Between2KmsAnd25Kms,8cat_more_res,knn,118,0.9123524524429258,0.9137571349931782,1222.3603496225664,0.1539115091739095,0.9038711793225717,"{'knn__n_neighbors': 3, 'pca__n_components': 118}"
1,Between2KmsAnd25Kms,8cat_more_res,dtr,54,0.8425689954847544,0.8450920619147338,1565.2022248708781,0.19539878084496745,0.8161496841116807,"{'dtr__criterion': 'mse', 'pca__n_components': 54}"
2,Between2KmsAnd25Kms,8cat_more_res,lasso,118,0.8973734105621339,0.8990181545782905,1589.446147691477,0.2382298662116345,0.8995249892314181,"{'lasso__alpha': 0.46, 'pca__n_components': 118}"
3,Between2KmsAnd25Kms,8cat_more_res,elasticnet,119,0.8757832298925938,0.8777739887247787,1734.340535775642,0.2630396137583948,0.8724918687395755,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.8, 'pca__n_components': 119}"
4,Between2KmsAnd25Kms,8cat_more_res,svr,58,0.8658392482693706,0.8679893742242588,1791.5525490364175,0.2670201379505047,0.8665348301357143,"{'pca__n_components': 58, 'svr__alpha': 0.0101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,Between2KmsAnd25Kms,9cat_more_res,knn,121,0.9223162444515204,0.9236229778229981,1179.9502494150884,0.1512890675025681,0.9095382769992674,"{'knn__n_neighbors': 3, 'pca__n_components': 121}"
1,Between2KmsAnd25Kms,9cat_more_res,dtr,110,0.8518739478069195,0.8543656045789091,1532.1268043967686,0.1966273785842634,0.8226732742009562,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 110}"
2,Between2KmsAnd25Kms,9cat_more_res,lasso,120,0.9048461677793108,0.9064467686656721,1527.92023201329,0.22955127970516095,0.9038863851741563,"{'lasso__alpha': 0.46, 'pca__n_components': 120}"
3,Between2KmsAnd25Kms,9cat_more_res,elasticnet,105,0.89311839615242,0.8949162721376707,1601.9504577954667,0.24306280867097765,0.8929235273733496,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 105}"
4,Between2KmsAnd25Kms,9cat_more_res,svr,61,0.8809071341297295,0.8829104180986732,1679.0488172779203,0.25328416563697814,0.8797401792645513,"{'pca__n_components': 61, 'svr__alpha': 0.1301, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,Between2KmsAnd25Kms,10cat_more_res,knn,84,0.9266843587428311,0.9279758793106726,1135.1630578731294,0.14442710065676298,0.9105099275771308,"{'knn__n_neighbors': 4, 'pca__n_components': 84}"
1,Between2KmsAnd25Kms,10cat_more_res,dtr,117,0.8490717849601339,0.8517305204038825,1524.380876705072,0.18932999081703397,0.8161258272386898,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 117}"
2,Between2KmsAnd25Kms,10cat_more_res,lasso,131,0.9014228415735327,0.9031593663511115,1532.2231411259672,0.23149784533599468,0.9022835155039826,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 131}"
3,Between2KmsAnd25Kms,10cat_more_res,elasticnet,129,0.8555377525728183,0.8580825842162375,1871.0954077407919,0.28479394688690796,0.8557057631398,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 129}"
4,Between2KmsAnd25Kms,10cat_more_res,svr,65,0.8634806240282833,0.8658855348897718,1794.8167201040333,0.2722693241848223,0.8724162077313076,"{'pca__n_components': 65, 'svr__alpha': 0.0901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,Between2KmsAnd25Kms,11cat_more_res,knn,131,0.9227643853373104,0.9241863390377228,1149.370635235951,0.14647111229668638,0.9085844391471529,"{'knn__n_neighbors': 3, 'pca__n_components': 131}"
1,Between2KmsAnd25Kms,11cat_more_res,dtr,116,0.8641711643865899,0.8666718542078169,1470.275327771156,0.1838482696536017,0.8210998837282139,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 116}"
2,Between2KmsAnd25Kms,11cat_more_res,lasso,137,0.9065689014231934,0.9082890236354021,1479.379531739977,0.2245193456051824,0.9073892491581745,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 137}"
3,Between2KmsAnd25Kms,11cat_more_res,elasticnet,131,0.8590368813484238,0.8616320963805522,1859.4163919802463,0.2872390313876317,0.8592857300486045,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 131}"
4,Between2KmsAnd25Kms,11cat_more_res,svr,67,0.8562743618380338,0.8589204365008833,1853.421026141758,0.29606760788615516,0.8499301708402497,"{'pca__n_components': 67, 'svr__alpha': 0.0101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
