,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,read_sum,write_sum,cpu_max,cpu_mean,memory_mean,memory_max,execTimeMs
45603,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,12342124544,4481982464,1060376576,15763730432,105230336,3347783680,372326400,3825340416,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.00702576112412178,0.01639344262295082,0.667447306791569,0.6323185011709601,0.39344262295081966,0.351288056206089,74376.0
39671,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,6466195456,10358644736,1013252096,15811588096,187654144,9035468800,520855552,9743978496,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,0.42857142857142855,0.40749414519906324,0.7435597189695551,0.5316159250585479,0.7166276346604215,0.3372365339578455,121081.0
70839,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,6489968640,10334871552,1002778624,15822061568,185380864,9031528448,514068480,9730977792,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,0.43559718969555034,0.41920374707259955,0.7435597189695551,0.5433255269320844,0.7096018735362998,0.414519906323185,120353.0
53489,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,10966188032,5857914880,1383829504,15440273408,332562432,3765559296,839512064,4937633792,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.4637002341920375,0.43559718969555034,0.6791569086651055,0.48711943793911006,0.8337236533957845,0.41686182669789223,120713.0
7809,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,4425375744,12398727168,1215528960,15608573952,162791424,10880614400,539992064,11583397888,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.13348946135831383,0.1288056206088993,0.6451990632318502,0.9297423887587821,0.3817330210772834,0.4730679156908665,87319.0
7838,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,13194911744,3629191168,1061527552,15762575360,105963520,2533416960,325791744,2965172224,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.04918032786885246,0.04918032786885246,0.5433255269320844,0.882903981264637,0.23185011709601874,0.6346604215456675,83476.0
35596,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,7613267968,9211572224,1152684032,15672156160,167571456,7765524480,495755264,8428851200,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,0.2740046838407494,0.2903981264637002,0.5058548009367682,0.6557377049180327,0.28571428571428575,0.22950819672131145,108414.0
51056,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,4706672640,12117430272,1512996864,15311106048,340230144,9600696320,1073651712,11014578176,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.49414519906323184,0.4964871194379391,0.8735362997658079,0.5925058548009368,0.6088992974238876,0.1451990632318501,131300.0
22640,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4651851776,3605348352,1035194368,7222005760,2768896,2014388224,876990464,2894147584,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6885245901639344,0.6908665105386418,0.08313817330210772,0.28571428571428575,0.06557377049180328,0.046838407494145196,186540.0
75066,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824086528,10324459520,6499627008,1203154944,15620931584,104181760,5245059072,341815296,5691056128,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.6042154566744731,0.5971896955503513,0.2576112412177986,0.20843091334894612,0.8220140515222483,0.28571428571428575,168222.0
18753,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,23569809408,9789206528,1798901760,31560114176,2768896,6665170944,1850585088,8518524928,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.9391100702576112,0.9250585480093677,0.34192037470725994,0.12646370023419204,0.981264637002342,0.927400468384075,250548.0
39520,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,7690272768,9134567424,1085526016,15739314176,137965568,7850336256,419577856,8407879680,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,0.468384074941452,0.4496487119437939,0.667447306791569,0.5456674473067915,0.5620608899297423,0.674473067915691,125619.0
75006,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824086528,10528174080,6295912448,1002881024,15821205504,104034304,5244784640,336756736,5685575680,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.6065573770491803,0.5995316159250585,0.23653395784543324,0.19672131147540983,0.8173302107728336,0.7189695550351288,167034.0
27875,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4064604160,4192595968,816820224,7440379904,1527808,3476938752,224731136,3703197696,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6463700234192038,0.6440281030444964,0.10187353629976581,0.41217798594847777,0.08899297423887587,0.08665105386416862,179281.0
45948,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824090624,6391840768,10432249856,1082912768,15741177856,182517760,9045336064,520749056,9748602880,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.00234192037470726,0.00234192037470726,0.6990632318501171,0.9250585480093677,0.40046838407494145,0.8079625292740047,74062.0
27800,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,10867101696,5957001216,1519718400,15304384512,338505728,3682074624,874926080,4895506432,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.6252927400468384,0.6206088992974239,0.20608899297423888,0.21311475409836067,0.648711943793911,0.34192037470725994,175607.0
11913,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4244156416,4013043712,833351680,7423848448,475136,3300147200,205676544,3506298880,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6651053864168618,0.6697892271662763,0.08782201405152225,0.36533957845433257,0.02810304449648712,0.03278688524590164,186171.0
10795,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5200490496,3056709632,735498240,7521701888,2768896,2420011008,287932416,2710712320,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6533957845433256,0.6580796252927401,0.09367681498829039,0.3629976580796253,0.2810304449648712,0.5480093676814988,182374.0
51370,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,8796073984,8028028928,2895384576,13928718336,306880512,4673339392,552710144,5532930048,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.5456674473067915,0.5433255269320844,0.28571428571428575,0.3817330210772834,0.5245901639344263,0.2763466042154567,144159.0
55242,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,9697501184,7126601728,1653395456,15170707456,166445056,5283913728,418439168,5868797952,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.5597189695550351,0.5644028103044496,0.3149882903981265,0.36065573770491804,0.6323185011709601,0.8009367681498829,149349.0
30360,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,5920026624,9847111680,5097320448,10669817856,341479424,3942318080,945905664,5229703168,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.7330210772833723,0.7072599531615925,0.3911007025761124,0.4426229508196721,0.892271662763466,0.8430913348946136,189607.0
73889,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,10946473984,5877628928,1390702592,15433400320,332718080,3770667008,845271040,4948656128,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.4730679156908665,0.4309133489461358,0.667447306791569,0.468384074941452,0.8969555035128807,0.6651053864168618,120730.0
21411,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,4682145792,12141957120,1526624256,15297478656,340971520,9606066176,1078259712,11025297408,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.45433255269320844,0.4730679156908665,0.6990632318501171,0.5620608899297423,0.8711943793911007,0.9695550351288057,127958.0
10738,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4199837696,4057362432,735330304,7521869824,2768896,3415482368,294514688,3712765952,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6182669789227166,0.6182669789227166,0.07728337236533958,0.39812646370023425,0.5362997658079626,0.117096018735363,174264.0
7161,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767121920,8969121792,6798000128,1199759360,14567362560,300298240,5112565760,602091520,6014955520,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,0.5292740046838407,0.5175644028103045,0.9250585480093677,0.5339578454332553,0.6370023419203747,0.6861826697892272,133145.0
45634,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824090624,7440355328,9383735296,1051537408,15772553216,152842240,8145420288,433094656,8731357184,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.02576112412177986,0.02810304449648712,0.8395784543325527,0.8360655737704918,0.1592505854800937,0.5105386416861827,79018.0
11885,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,7011188736,1246011392,800055296,7457144832,425984,564506624,183447552,748380160,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6580796252927401,0.6604215456674473,0.03395784543325527,0.26229508196721313,0.01405152224824356,0.04918032786885246,182200.0
27905,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,4425043968,3832156160,1091260416,7165939712,2768896,2452480000,597127168,3052376064,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.667447306791569,0.6627634660421546,0.07728337236533958,0.33021077283372363,0.10070257611241218,0.06088992974238876,185166.0
45891,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,12230213632,4593893376,1091424256,15732682752,145526784,3358953472,398278656,3902758912,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.09367681498829039,0.08430913348946137,0.7939110070257611,0.981264637002342,0.3372365339578455,0.18735362997658078,85995.0
27936,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6192816128,2064384000,795021312,7462178816,425984,1332797440,211546112,1544769536,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7119437939110069,0.7283372365339578,0.10187353629976581,0.30210772833723654,0.046838407494145196,0.07494145199063232,190626.0
13480,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,8446238720,7320899584,1193091072,14574047232,291397632,5692825600,564776960,6549000192,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,0.4496487119437939,0.4449648711943794,0.9449648711943794,0.550351288056206,0.7587822014051523,0.6932084309133489,123050.0
51283,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,9834127360,6989975552,2025742336,14798360576,316477440,4291330048,761278464,5369085952,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.26697892271662765,0.28337236533957844,0.38875878220140514,0.477751756440281,0.39812646370023425,0.6206088992974239,109326.0
81413,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,9641459712,6125678592,1398976512,14368161792,340897792,3931934720,931536896,5204369408,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.31381733021077285,0.3114754098360656,0.8395784543325527,0.6346604215456675,0.5316159250585479,0.7353629976580797,110976.0
22583,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4662734848,3594465280,1032019968,7225180160,2768896,2010771456,873127936,2886668288,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7002341920374707,0.6978922716627635,0.15339578454332553,0.33489461358313816,0.08196721311475409,0.3911007025761124,190028.0
27410,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,8256475136,7510663168,2154102784,13613035520,104288256,5260496896,363380736,5728165888,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.990632318501171,0.9882903981264637,0.2388758782201405,0.1522248243559719,0.819672131147541,0.6545667447306792,336369.0
21354,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,10228772864,6595330048,1233817600,15590285312,323481600,4914065408,536510464,5774057472,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.34192037470725994,0.351288056206089,0.7939110070257611,0.6276346604215457,0.4496487119437939,0.5807962529274004,114602.0
27382,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,10681974784,5085163520,1598820352,14168317952,115474432,3379859456,369057792,3864391680,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.5269320843091335,0.5245901639344263,0.40749414519906324,0.5011709601873536,0.3114754098360656,0.7845433255269321,139135.0
75199,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824086528,7223648256,9600438272,1195520000,15628566528,147329024,8155328512,502632448,8805289984,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.0585480093676815,0.05152224824355972,0.7939110070257611,0.9227166276346604,0.414519906323185,0.5714285714285715,82896.0
55239,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824086528,7700811776,9123274752,3625611264,13198475264,165031936,5286469632,424853504,5876355072,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.6159250585480094,0.6112412177985949,0.33957845433255274,0.1920374707259953,0.9414519906323185,0.9203747072599532,171911.0
74722,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,8289939456,8534167552,1327239168,15496867840,338141184,6470139904,850718720,7658999808,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.0351288056206089,0.03747072599531616,0.6990632318501171,0.6510538641686183,0.3957845433255269,0.5784543325526932,79987.0
53759,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,13497032704,3327070208,1005305856,15818797056,73682944,2358640640,286355456,2718679040,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.2459016393442623,0.24355971896955503,0.9519906323185012,0.9437939110070258,0.2505854800936768,0.4590163934426229,105805.0
6658,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,13021097984,3803004928,1092284416,15731818496,111915008,2639446016,353665024,3105026048,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.05620608899297424,0.053864168618266976,0.5538641686182669,0.8079625292740047,0.19672131147540983,0.42857142857142855,83460.0
14885,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,21373206528,11985809408,4087136256,29271879680,2768896,6622203904,1811693568,8436666368,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.8688524590163935,0.8899297423887588,0.3629976580796253,0.16627634660421545,0.9133489461358313,0.901639344262295,243557.0
51341,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,9502113792,7321989120,2368049152,14456053760,316260352,4287115264,754864128,5358239744,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.24824355971896955,0.2459016393442623,0.405152224824356,0.4824355971896956,0.2529274004683841,0.11241217798594848,105312.0
73454,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,11425505280,5398597632,1678934016,15145168896,103890944,3647688704,357134336,4108713984,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.5058548009367682,0.5035128805620609,0.41217798594847777,0.4613583138173302,0.7845433255269321,0.30210772833723654,131565.0
10418,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,17592119296,15766896640,9483075584,23875940352,2768896,4927508480,1843666944,6773944320,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.5105386416861827,0.5620608899297423,0.9976580796252928,0.46604215456674475,0.00234192037470726,0.990632318501171,151199.0
51254,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,8578781184,8245321728,3640995840,13183107072,298917888,4243509248,483889152,5026316288,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.5971896955503513,0.6042154566744731,0.2939110070257611,0.20140515222482436,0.17798594847775173,0.8337236533957845,175278.0
30454,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,7930494976,7836643328,2436997120,13330141184,341491712,4575977472,949895168,5867364352,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.6978922716627635,0.7611241217798594,0.45550351288056207,0.4332552693208431,0.20608899297423888,0.6814988290398126,198216.0
18551,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,5034029056,11790077952,1437691904,15386415104,325537792,9730310144,717287424,10773135360,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.04449648711943793,0.04449648711943793,0.5702576112412178,0.810304449648712,0.37002341920374704,0.6370023419203747,80295.0
45832,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,8103260160,8720846848,1076301824,15747805184,180211712,7325483008,539774976,8045469696,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.07494145199063232,0.07728337236533958,0.7939110070257611,0.9648711943793912,0.629976580796253,0.8384074941451991,83095.0
